"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_tepidum"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB3271","GGB3271_SGB4321"
"Bacteria","Firmicutes","CFGB3011","OFGB3011","FGB3011","GGB33896","GGB33896_SGB14872"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_sp_HF_1907"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas","Dysgonomonas_SGB63881"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia_intermedia"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella_timonensis"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB48076","GGB48076_SGB66072"
"Archaea","Methanobacteriota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobacterium","Methanobacterium_veterum"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1544","GGB1544_SGB208633"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB32156","GGB32156_SGB161158"
"Bacteria","Firmicutes","CFGB3012","OFGB3012","FGB3012","GGB3536","GGB3536_SGB159013"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Achromobacter_insolitus"
"Bacteria","Spirochaetota","CFGB72502","OFGB72502","FGB72502","GGB73561","GGB73561_SGB80194"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","GGB30002","GGB30002_SGB42896"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB28969","GGB28969_SGB41680"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_togonis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","GGB1387","GGB1387_SGB1895"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_SGB70012"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","GGB74317","GGB74317_SGB70025"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_caecigallinarum"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","GGB78975","GGB78975_SGB106689"
"Bacteria","Firmicutes","CFGB10318","OFGB10318","FGB10318","GGB4658","GGB4658_SGB6445"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_cenocepacia"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium_porcinum"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia","Leclercia_pneumoniae"
"Bacteria","Firmicutes","CFGB3297","OFGB3297","FGB3297","GGB3297","GGB3297_SGB4356"
"Bacteria","Firmicutes","CFGB1207","OFGB1207","FGB1207","GGB51108","GGB51108_SGB71324"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella_SGB14390"
"Bacteria","Firmicutes","CFGB88510","OFGB88510","FGB88510","GGB9049","GGB9049_SGB13954"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Sporanaerobacteraceae","Anaerosalibacter","Anaerosalibacter_SGB139678"
"Bacteria","Firmicutes","CFGB2979","OFGB2979","FGB2979","GGB40351","GGB40351_SGB53114"
"Bacteria","Firmicutes","CFGB1258","OFGB1258","FGB1258","GGB36679","GGB36679_SGB51830"
"Bacteria","Lentisphaerota","CFGB2378","OFGB2378","FGB2378","GGB6522","GGB6522_SGB9214"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB128456","GGB128456_SGB15079"
"Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Lacibacter","Lacibacter_cauensis"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiales_unclassified","Aquabacterium","Aquabacterium_SGB38588"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_sp_OA3"
"Bacteria","Firmicutes","CFGB10314","OFGB10314","FGB10314","GGB4703","GGB4703_SGB6510"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_SGB8244"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3429","GGB3429_SGB4569"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_veronii"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","Bacillus_norwichensis"
"Bacteria","Firmicutes","CFGB1289","OFGB1289","FGB1289","GGB3106","GGB3106_SGB4115"
"Bacteria","Firmicutes","CFGB51793","OFGB51793","FGB51793","GGB3317","GGB3317_SGB4386"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_SGB2302"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_pyogenes"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Nosocomiicoccus","Nosocomiicoccus_ampullae"
"Bacteria","Firmicutes","CFGB9119","OFGB9119","FGB9119","GGB119196","GGB119196_SGB203329"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus_SGB64273"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae_unclassified","Lachnospiraceae_unclassified_SGB4702"
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_lactis"
"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus_ihbetae"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB79342","GGB79342_SGB106059"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1511","GGB1511_SGB2091"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Butyricicoccaceae","GGB45461","GGB45461_SGB63131"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB79246","GGB79246_SGB105637"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","Lactobacillus_isalae"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB58070","GGB58070_SGB79701"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_sp_C105KSO13"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB6010","GGB6010_SGB8637"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","GGB9098","GGB9098_SGB54307"
"Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","GGB53170","GGB53170_SGB74168"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_sp_oral_taxon_376"
"Bacteria","Bacteroidota","CFGB629","OFGB629","FGB629","GGB1496","GGB1496_SGB2073"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Romboutsia","Romboutsia_lituseburensis"
"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","GGB78964","GGB78964_SGB106137"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Caniella","Caniella_SGB105119"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","GGB77497","GGB77497_SGB107062"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4558","GGB4558_SGB6289"
"Bacteria","Candidatus_Melainabacteria","CFGB89535","OFGB89535","FGB89535","GGB142561","GGB142561_SGB211803"
"Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","GGB28319","GGB28319_SGB40892"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4541","GGB4541_SGB6262"
"Bacteria","Firmicutes","CFGB78699","OFGB78699","FGB78699","GGB49267","GGB49267_SGB69118"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB78776","GGB78776_SGB106578"
"Bacteria","Candidatus_Melainabacteria","CFGB2106","OFGB2106","FGB2106","GGB5979","GGB5979_SGB8598"
"Bacteria","Firmicutes","CFGB9119","OFGB9119","FGB9119","GGB87171","GGB87171_SGB115961"
"Bacteria","Firmicutes","CFGB72904","OFGB72904","FGB72904","GGB4618","GGB4618_SGB6393"
"Bacteria","Firmicutes","CFGB1777","OFGB1777","FGB1777","GGB4694","GGB4694_SGB6493"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB52205","GGB52205_SGB72970"
"Bacteria","Firmicutes","CFGB1474","OFGB1474","FGB1474","GGB3731","GGB3731_SGB5063"
"Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Brochothrix","Brochothrix_thermosphacta"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB3204","GGB3204_SGB4229"
"Bacteria","Actinomycetota","CFGB94686","OFGB94686","FGB94686","GGB8965","GGB8965_SGB13825"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB75894","GGB75894_SGB102372"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4600","GGB4600_SGB6363"
"Bacteria","Firmicutes","CFGB31455","OFGB31455","FGB31455","GGB31461","GGB31461_SGB116033"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Cytobacillus","Cytobacillus_stercorigallinarum"
"Bacteria","Firmicutes","CFGB33512","OFGB33512","FGB33512","GGB45580","GGB45580_SGB63278"
"Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter_indonesiensis"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_paraversuta"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_kansasii"
"Bacteria","Firmicutes","CFGB94571","OFGB94571","FGB94571","GGB3155","GGB3155_SGB4168"
"Bacteria","Verrucomicrobiota","Opitutia","Puniceicoccales","Puniceicoccaceae","GGB6123","GGB6123_SGB8768"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_sp_Marseille_P3915"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia_alcalifaciens"
"Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_intracellulare"
"Bacteria","Firmicutes","Tissierellia","Tissierellia_unclassified","Tissierellia_unclassified","GGB573","GGB573_SGB758"
"Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces_haliotis"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_pasteuri"
"Bacteria","Firmicutes","CFGB38642","OFGB38642","FGB38642","GGB9769","GGB9769_SGB15388"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_warneri"
"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus_saprophyticus"
"Bacteria","Actinomycetota","CFGB77988","OFGB77988","FGB77988","GGB9360","GGB9360_SGB14335"
"Bacteria","Candidatus_Saccharibacteria","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified","Candidatus_Saccharibacteria_unclassified_SGB19847"
"Bacteria","Firmicutes","CFGB4791","OFGB4791","FGB4791","GGB50592","GGB50592_SGB70729"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","GGB1354","GGB1354_SGB1818"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_petrii"
"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_massiliense"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_orisratti"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_kulmbachensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","Phocaeicola_faecicola"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_acidifaciens"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus","Limosilactobacillus_balticus"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Secundilactobacillus","Secundilactobacillus_kimchicus"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_arsenatis"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_canadensis"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Yersinia","Yersinia_enterocolitica"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_sp_NKUCC02_KPG"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_seleniipraecipitans"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus_phoceensis"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Anaerovoracaceae","GGB25257","GGB25257_SGB37193"
"Bacteria","Firmicutes","CFGB2924","OFGB2924","FGB2924","GGB143676","GGB143676_SGB14190"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Ligilactobacillus","Ligilactobacillus_murinus"
"Bacteria","Firmicutes","CFGB9977","OFGB9977","FGB9977","GGB9606","GGB9606_SGB15038"
"Bacteria","Firmicutes","CFGB2930","OFGB2930","FGB2930","GGB9252","GGB9252_SGB14196"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella","Murdochiella_vaginalis"
"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","Anaerococcus_sp_Marseille_P9784"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella","Barnesiella_viscericola"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia_plymuthica"
"Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Thermus","Thermus_thermophilus"
"Bacteria","Mycoplasmatota","Mycoplasmatota_unclassified","Mycoplasmoidales","Metamycoplasmataceae","GGB71257","GGB71257_SGB97325"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","Ruminococcus_champanellensis"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","Butyricimonas_synergistica"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","GGB3761","GGB3761_SGB5123"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1559","GGB1559_SGB2146"
"Bacteria","Firmicutes","CFGB94730","OFGB94730","FGB94730","GGB41429","GGB41429_SGB202582"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Pumilibacteraceae","GGB141720","GGB141720_SGB210973"
"Bacteria","Firmicutes","CFGB4529","OFGB4529","FGB4529","GGB13246","GGB13246_SGB20475"
"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_protegens"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Butyricicoccaceae","GGB52031","GGB52031_SGB72701"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Eremococcus","Eremococcus_coleocola"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus","Lacticaseibacillus_saniviri"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Microbacteriaceae","Microbacterium","Microbacterium_maritypicum"
"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB18500","GGB18500_SGB116391"
"Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria","Neisseria_gonorrhoeae"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","Oribacterium_SGB96555"
"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Anaerocolumna","Anaerocolumna_cellulosilytica"
"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","GGB31183","GGB31183_SGB44477"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","GGB3275","GGB3275_SGB4325"
"Bacteria","Firmicutes","CFGB2942","OFGB2942","FGB2942","GGB9278","GGB9278_SGB14230"
"Bacteria","Firmicutes","CFGB2839","OFGB2839","FGB2839","GGB9088","GGB9088_SGB14016"
"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","GGB1843","GGB1843_SGB2524"
"Bacteria","Candidatus_Melainabacteria","Candidatus_Melainabacteria_unclassified","Candidatus_Gastranaerophilales","Candidatus_Gastranaerophilales_unclassified","GGB5998","GGB5998_SGB8622"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Leuconostoc","Leuconostoc_rapi"
"Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","GGB9366","GGB9366_SGB14345"
"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","Geobacillus_stearothermophilus"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB51708","GGB51708_SGB72123"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB30475","GGB30475_SGB43559"
"Bacteria","Actinomycetota","CFGB12107","OFGB12107","FGB12107","GGB9353","GGB9353_SGB14325"
"Bacteria","Firmicutes","CFGB2838","OFGB2838","FGB2838","GGB42334","GGB42334_SGB59502"
"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga_bilenii"
"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas","Selenomonas_massiliensis"
"Bacteria","Candidatus_Absconditibacteriota","CFGB1860","OFGB1860","FGB1860","GGB4938","GGB4938_SGB6895"
"Bacteria","Bacteroidota","CFGB494","OFGB494","FGB494","GGB1022","GGB1022_SGB1315"
"Bacteria","Candidatus_Absconditibacteriota","CFGB1860","OFGB1860","FGB1860","GGB4938","GGB4938_SGB6893"
"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Treponemataceae","Treponema","Treponema_vincentii"
"Bacteria","Firmicutes","Clostridia","Peptostreptococcales","Peptostreptococcaceae","Peptostreptococcaceae_unclassified","Peptostreptococcaceae_unclassified_SGB6622"
"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_mediterraneensis"
"Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Sutterellaceae","GGB6554","GGB6554_SGB9257"
"Bacteria","Firmicutes","CFGB4788","OFGB4788","FGB4788","GGB51110","GGB51110_SGB71326"
"Bacteria","Firmicutes","CFGB2838","OFGB2838","FGB2838","GGB115047","GGB115047_SGB158096"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_SGB24102"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_taiwanensis"
"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Loigolactobacillus","Loigolactobacillus_rennini"
"Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Micrococcaceae","Kocuria","Kocuria_rhizophila"
"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium","Phascolarctobacterium_SGB5790"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella_SGB54293"
"Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Olsenella","Olsenella_SGB114337"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_SGB14883"
"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_merdae"
